image,H,W,area
165,256,256,135
165,256,256,88
165,256,256,98
165,256,256,65
165,256,256,76
165,256,256,108
165,256,256,88
165,256,256,73
165,256,256,73
165,256,256,49
165,256,256,80
165,256,256,47
165,256,256,92
165,256,256,54
166,256,320,88
166,256,320,71
166,256,320,534
166,256,320,125
166,256,320,140
166,256,320,73
166,256,320,287
166,256,320,89
166,256,320,526
166,256,320,522
166,256,320,157
166,256,320,33
166,256,320,391
166,256,320,81
166,256,320,281
166,256,320,26
166,256,320,102
166,256,320,122
166,256,320,124
166,256,320,145
166,256,320,295
166,256,320,325
166,256,320,57
166,256,320,168
166,256,320,54
166,256,320,81
166,256,320,136
166,256,320,354
166,256,320,249
166,256,320,334
166,256,320,36
166,256,320,420
166,256,320,380
166,256,320,777
166,256,320,639
166,256,320,208
166,256,320,238
166,256,320,238
166,256,320,222
166,256,320,249
166,256,320,732
166,256,320,247
166,256,320,28
166,256,320,141
166,256,320,152
166,256,320,61
166,256,320,454
166,256,320,510
166,256,320,410
166,256,320,134
166,256,320,252
166,256,320,47
166,256,320,475
166,256,320,449
166,256,320,178
166,256,320,363
166,256,320,73
166,256,320,299
166,256,320,473
166,256,320,368
166,256,320,90
166,256,320,711
166,256,320,119
166,256,320,30
166,256,320,267
166,256,320,232
166,256,320,28
166,256,320,301
166,256,320,568
166,256,320,384
166,256,320,85
166,256,320,114
166,256,320,302
166,256,320,396
166,256,320,161
166,256,320,24
166,256,320,209
166,256,320,487
166,256,320,204
166,256,320,331
166,256,320,51
166,256,320,411
167,256,256,420
167,256,256,181
167,256,256,341
167,256,256,286
167,256,256,488
167,256,256,480
167,256,256,517
167,256,256,364
167,256,256,463
167,256,256,429
167,256,256,260
167,256,256,43
167,256,256,144
167,256,256,510
167,256,256,438
167,256,256,489
167,256,256,237
167,256,256,87
167,256,256,264
167,256,256,171
167,256,256,289
167,256,256,200
167,256,256,204
167,256,256,189
167,256,256,590
167,256,256,167
167,256,256,169
167,256,256,116
167,256,256,261
167,256,256,42
167,256,256,505
167,256,256,104
168,360,360,2000
168,360,360,1279
168,360,360,5227
168,360,360,2550
168,360,360,1920
168,360,360,2271
168,360,360,4742
168,360,360,747
168,360,360,1878
168,360,360,2355
168,360,360,2411
168,360,360,1728
168,360,360,2007
168,360,360,311
168,360,360,695
168,360,360,1928
168,360,360,2597
168,360,360,911
168,360,360,2377
168,360,360,916
169,256,256,48
169,256,256,142
169,256,256,175
169,256,256,244
170,520,696,724
170,520,696,698
170,520,696,801
170,520,696,675
170,520,696,1636
170,520,696,395
170,520,696,723
170,520,696,512
170,520,696,775
170,520,696,725
170,520,696,448
170,520,696,60
170,520,696,787
170,520,696,675
170,520,696,568
170,520,696,489
170,520,696,540
170,520,696,562
170,520,696,482
170,520,696,700
170,520,696,593
170,520,696,171
170,520,696,393
170,520,696,768
170,520,696,672
170,520,696,666
170,520,696,766
170,520,696,1016
170,520,696,562
170,520,696,177
170,520,696,571
170,520,696,669
170,520,696,617
170,520,696,631
170,520,696,594
170,520,696,668
170,520,696,753
170,520,696,536
170,520,696,769
170,520,696,736
170,520,696,686
170,520,696,580
170,520,696,850
170,520,696,654
170,520,696,573
170,520,696,600
170,520,696,556
170,520,696,925
170,520,696,45
170,520,696,556
170,520,696,863
170,520,696,663
170,520,696,557
170,520,696,604
170,520,696,440
170,520,696,542
170,520,696,444
170,520,696,642
170,520,696,169
170,520,696,334
170,520,696,554
170,520,696,797
170,520,696,259
170,520,696,682
170,520,696,724
170,520,696,619
170,520,696,664
170,520,696,625
170,520,696,531
170,520,696,570
170,520,696,411
170,520,696,658
170,520,696,261
170,520,696,588
170,520,696,564
170,520,696,696
170,520,696,208
170,520,696,499
170,520,696,622
170,520,696,532
170,520,696,840
170,520,696,455
170,520,696,705
170,520,696,818
170,520,696,575
170,520,696,607
170,520,696,662
170,520,696,512
170,520,696,619
170,520,696,305
170,520,696,759
170,520,696,528
170,520,696,699
170,520,696,499
170,520,696,486
170,520,696,424
170,520,696,661
170,520,696,806
170,520,696,651
170,520,696,535
170,520,696,571
170,520,696,644
170,520,696,335
170,520,696,696
170,520,696,878
170,520,696,619
170,520,696,1194
170,520,696,703
170,520,696,581
170,520,696,778
170,520,696,535
170,520,696,511
170,520,696,678
170,520,696,549
170,520,696,584
170,520,696,768
170,520,696,708
170,520,696,634
170,520,696,627
170,520,696,796
170,520,696,730
170,520,696,685
170,520,696,275
170,520,696,690
170,520,696,639
170,520,696,747
170,520,696,672
170,520,696,931
170,520,696,662
170,520,696,541
170,520,696,564
170,520,696,762
170,520,696,267
170,520,696,660
170,520,696,846
170,520,696,534
170,520,696,774
170,520,696,642
171,520,696,627
171,520,696,670
171,520,696,192
171,520,696,948
171,520,696,531
171,520,696,499
171,520,696,533
171,520,696,728
171,520,696,302
171,520,696,634
171,520,696,854
171,520,696,109
171,520,696,33
171,520,696,297
171,520,696,571
171,520,696,661
171,520,696,821
171,520,696,777
171,520,696,89
171,520,696,215
171,520,696,881
171,520,696,584
171,520,696,858
171,520,696,682
171,520,696,829
171,520,696,582
171,520,696,480
171,520,696,1217
171,520,696,930
171,520,696,990
171,520,696,62
171,520,696,604
171,520,696,630
171,520,696,823
171,520,696,744
171,520,696,784
171,520,696,666
171,520,696,622
171,520,696,588
171,520,696,621
171,520,696,456
171,520,696,542
171,520,696,650
171,520,696,962
171,520,696,547
171,520,696,696
171,520,696,712
171,520,696,479
171,520,696,651
171,520,696,1053
171,520,696,702
171,520,696,633
171,520,696,192
171,520,696,1108
171,520,696,518
171,520,696,587
171,520,696,939
171,520,696,48
171,520,696,738
171,520,696,647
171,520,696,528
171,520,696,479
171,520,696,538
171,520,696,860
171,520,696,879
171,520,696,548
171,520,696,487
171,520,696,658
171,520,696,569
171,520,696,1127
171,520,696,522
171,520,696,523
171,520,696,765
171,520,696,506
171,520,696,589
171,520,696,874
171,520,696,508
171,520,696,637
171,520,696,535
171,520,696,621
171,520,696,652
171,520,696,930
171,520,696,585
171,520,696,872
171,520,696,416
171,520,696,737
171,520,696,704
171,520,696,659
171,520,696,588
171,520,696,835
171,520,696,329
171,520,696,111
171,520,696,602
171,520,696,1033
171,520,696,99
171,520,696,591
171,520,696,566
171,520,696,697
171,520,696,102
171,520,696,387
171,520,696,114
171,520,696,542
171,520,696,95
171,520,696,544
171,520,696,516
171,520,696,492
171,520,696,324
171,520,696,834
171,520,696,611
171,520,696,423
171,520,696,600
171,520,696,606
171,520,696,935
171,520,696,722
171,520,696,859
171,520,696,683
171,520,696,220
171,520,696,703
171,520,696,879
171,520,696,464
171,520,696,677
171,520,696,775
171,520,696,1010
171,520,696,746
171,520,696,1046
171,520,696,1367
171,520,696,586
171,520,696,706
171,520,696,878
171,520,696,863
171,520,696,109
171,520,696,294
171,520,696,749
171,520,696,589
171,520,696,216
171,520,696,911
171,520,696,687
171,520,696,764
171,520,696,593
171,520,696,471
171,520,696,581
171,520,696,1267
171,520,696,804
171,520,696,827
171,520,696,775
171,520,696,81
171,520,696,842
171,520,696,810
171,520,696,548
171,520,696,498
171,520,696,100
171,520,696,527
171,520,696,554
171,520,696,860
171,520,696,154
171,520,696,518
172,256,320,243
172,256,320,1274
172,256,320,799
172,256,320,99
172,256,320,103
172,256,320,272
172,256,320,73
172,256,320,1512
172,256,320,1695
172,256,320,720
172,256,320,167
172,256,320,1279
172,256,320,1525
172,256,320,158
172,256,320,1053
173,512,640,328
173,512,640,1328
173,512,640,1318
173,512,640,415
173,512,640,482
173,512,640,567
173,512,640,1406
173,512,640,700
173,512,640,1258
173,512,640,1216
173,512,640,355
173,512,640,1317
173,512,640,1204
173,512,640,525
173,512,640,393
173,512,640,788
173,512,640,2316
173,512,640,1156
173,512,640,970
173,512,640,1727
173,512,640,2099
173,512,640,266
173,512,640,870
173,512,640,659
174,256,256,281
174,256,256,193
174,256,256,241
174,256,256,174
174,256,256,56
174,256,256,196
174,256,256,332
174,256,256,181
174,256,256,209
174,256,256,42
174,256,256,165
174,256,256,298
175,256,256,108
175,256,256,90
175,256,256,135
175,256,256,115
175,256,256,96
175,256,256,96
175,256,256,262
175,256,256,176
175,256,256,113
175,256,256,86
175,256,256,41
175,256,256,128
175,256,256,135
175,256,256,27
175,256,256,147
175,256,256,124
175,256,256,45
175,256,256,163
175,256,256,164
175,256,256,88
175,256,256,117
175,256,256,108
175,256,256,148
175,256,256,108
175,256,256,131
175,256,256,210
175,256,256,175
175,256,256,99
175,256,256,97
175,256,256,116
175,256,256,139
175,256,256,169
175,256,256,112
175,256,256,48
175,256,256,140
175,256,256,131
175,256,256,107
175,256,256,90
175,256,256,95
175,256,256,105
175,256,256,141
175,256,256,111
175,256,256,363
175,256,256,347
175,256,256,121
175,256,256,117
175,256,256,123
175,256,256,165
176,256,320,1343
176,256,320,705
176,256,320,1365
176,256,320,725
176,256,320,1278
176,256,320,1733
176,256,320,698
176,256,320,1210
176,256,320,267
176,256,320,896
176,256,320,207
176,256,320,831
177,256,320,344
177,256,320,586
177,256,320,1292
177,256,320,449
177,256,320,190
177,256,320,383
177,256,320,370
177,256,320,232
177,256,320,480
177,256,320,227
177,256,320,359
177,256,320,92
177,256,320,100
177,256,320,353
177,256,320,148
177,256,320,399
177,256,320,43
177,256,320,378
177,256,320,253
177,256,320,353
177,256,320,896
177,256,320,116
177,256,320,135
177,256,320,227
177,256,320,412
177,256,320,49
177,256,320,328
177,256,320,414
177,256,320,515
177,256,320,400
177,256,320,316
177,256,320,166
177,256,320,351
177,256,320,100
177,256,320,250
177,256,320,185
177,256,320,412
177,256,320,213
177,256,320,146
177,256,320,503
177,256,320,107
177,256,320,432
177,256,320,53
177,256,320,156
177,256,320,386
177,256,320,235
177,256,320,187
177,256,320,419
177,256,320,627
178,1024,1024,383
178,1024,1024,32
178,1024,1024,97
178,1024,1024,524
178,1024,1024,26
178,1024,1024,463
178,1024,1024,55
178,1024,1024,57
178,1024,1024,93
178,1024,1024,400
178,1024,1024,70
178,1024,1024,46
178,1024,1024,66
178,1024,1024,44
178,1024,1024,290
178,1024,1024,53
178,1024,1024,47
178,1024,1024,69
178,1024,1024,251
178,1024,1024,179
178,1024,1024,376
178,1024,1024,31
178,1024,1024,113
178,1024,1024,389
178,1024,1024,30
178,1024,1024,502
178,1024,1024,45
178,1024,1024,40
178,1024,1024,425
178,1024,1024,336
178,1024,1024,270
178,1024,1024,436
178,1024,1024,56
178,1024,1024,63
178,1024,1024,344
178,1024,1024,70
178,1024,1024,63
178,1024,1024,364
178,1024,1024,294
178,1024,1024,66
178,1024,1024,508
178,1024,1024,52
178,1024,1024,30
178,1024,1024,446
178,1024,1024,449
178,1024,1024,107
178,1024,1024,533
178,1024,1024,78
178,1024,1024,374
178,1024,1024,551
178,1024,1024,43
178,1024,1024,60
178,1024,1024,29
178,1024,1024,407
178,1024,1024,33
178,1024,1024,56
178,1024,1024,106
178,1024,1024,58
178,1024,1024,558
178,1024,1024,455
178,1024,1024,51
178,1024,1024,70
178,1024,1024,27
178,1024,1024,77
178,1024,1024,437
178,1024,1024,47
178,1024,1024,79
178,1024,1024,384
178,1024,1024,291
178,1024,1024,35
178,1024,1024,156
178,1024,1024,115
178,1024,1024,509
178,1024,1024,338
178,1024,1024,30
178,1024,1024,79
178,1024,1024,520
178,1024,1024,39
178,1024,1024,428
178,1024,1024,116
178,1024,1024,506
178,1024,1024,84
178,1024,1024,72
178,1024,1024,30
178,1024,1024,49
178,1024,1024,119
178,1024,1024,382
178,1024,1024,274
178,1024,1024,62
178,1024,1024,578
178,1024,1024,56
178,1024,1024,54
178,1024,1024,36
178,1024,1024,499
178,1024,1024,286
178,1024,1024,179
178,1024,1024,36
178,1024,1024,54
178,1024,1024,52
178,1024,1024,129
178,1024,1024,62
178,1024,1024,69
178,1024,1024,66
178,1024,1024,36
178,1024,1024,236
178,1024,1024,491
178,1024,1024,47
178,1024,1024,282
178,1024,1024,27
178,1024,1024,65
178,1024,1024,68
178,1024,1024,37
178,1024,1024,47
178,1024,1024,123
178,1024,1024,66
178,1024,1024,46
178,1024,1024,41
178,1024,1024,371
178,1024,1024,77
178,1024,1024,109
178,1024,1024,360
178,1024,1024,102
178,1024,1024,39
178,1024,1024,90
178,1024,1024,355
178,1024,1024,141
178,1024,1024,430
178,1024,1024,254
178,1024,1024,64
178,1024,1024,419
178,1024,1024,254
178,1024,1024,47
179,256,256,207
179,256,256,164
179,256,256,161
179,256,256,44
179,256,256,90
179,256,256,204
179,256,256,209
179,256,256,142
179,256,256,32
179,256,256,344
179,256,256,250
180,360,360,28
180,360,360,34
180,360,360,224
180,360,360,1601
180,360,360,2057
180,360,360,36
180,360,360,1264
180,360,360,49
180,360,360,43
180,360,360,620
180,360,360,2327
180,360,360,2071
180,360,360,3274
180,360,360,182
180,360,360,165
180,360,360,1889
180,360,360,1223
180,360,360,2639
180,360,360,2262
180,360,360,3087
180,360,360,71
180,360,360,1826
180,360,360,880
180,360,360,49
180,360,360,2357
180,360,360,1621
180,360,360,210
180,360,360,539
180,360,360,49
180,360,360,2180
180,360,360,64
181,520,696,2126
181,520,696,2139
181,520,696,662
181,520,696,1473
181,520,696,1236
181,520,696,1929
181,520,696,1712
181,520,696,1673
181,520,696,1286
181,520,696,2330
181,520,696,1994
181,520,696,2217
181,520,696,2182
181,520,696,221
181,520,696,1976
181,520,696,2235
181,520,696,909
181,520,696,1527
181,520,696,1868
181,520,696,1263
181,520,696,2101
181,520,696,2106
181,520,696,2154
182,256,320,965
182,256,320,778
182,256,320,983
182,256,320,1016
182,256,320,789
182,256,320,945
182,256,320,133
182,256,320,77
182,256,320,1594
182,256,320,2014
182,256,320,687
182,256,320,620
182,256,320,107
182,256,320,212
182,256,320,216
182,256,320,851
183,520,696,966
183,520,696,1161
183,520,696,2226
183,520,696,1221
183,520,696,1158
183,520,696,1442
183,520,696,1524
183,520,696,1697
183,520,696,2373
183,520,696,153
183,520,696,257
183,520,696,770
183,520,696,2956
183,520,696,40
183,520,696,2070
183,520,696,76
183,520,696,2363
183,520,696,411
183,520,696,352
183,520,696,2018
183,520,696,38
183,520,696,1203
183,520,696,71
183,520,696,41
183,520,696,871
183,520,696,2442
183,520,696,1953
183,520,696,1689
183,520,696,1943
183,520,696,919
183,520,696,741
183,520,696,2229
183,520,696,2373
183,520,696,1977
183,520,696,2013
183,520,696,48
183,520,696,1624
183,520,696,73
183,520,696,2225
183,520,696,2388
183,520,696,959
183,520,696,819
183,520,696,1775
183,520,696,295
183,520,696,2283
183,520,696,1406
183,520,696,1801
183,520,696,1369
183,520,696,1211
183,520,696,21
183,520,696,2431
183,520,696,2295
183,520,696,79
183,520,696,75
183,520,696,1862
183,520,696,2061
183,520,696,24
183,520,696,21
184,520,696,2271
184,520,696,1508
184,520,696,1187
184,520,696,2002
184,520,696,2022
184,520,696,2018
184,520,696,2543
184,520,696,1909
184,520,696,1980
184,520,696,30
184,520,696,1787
184,520,696,2068
184,520,696,2461
184,520,696,2323
184,520,696,1950
184,520,696,2791
184,520,696,1956
184,520,696,1276
184,520,696,1844
184,520,696,2287
184,520,696,787
184,520,696,595
184,520,696,789
184,520,696,2201
184,520,696,1503
184,520,696,1698
184,520,696,2067
184,520,696,1449
184,520,696,785
184,520,696,1844
184,520,696,1562
184,520,696,2490
184,520,696,2343
184,520,696,2032
185,256,256,274
185,256,256,229
185,256,256,348
185,256,256,367
185,256,256,190
185,256,256,352
185,256,256,219
185,256,256,21
185,256,256,349
185,256,256,352
185,256,256,449
185,256,256,376
185,256,256,328
185,256,256,281
185,256,256,349
185,256,256,283
185,256,256,109
185,256,256,45
185,256,256,315
185,256,256,334
185,256,256,198
185,256,256,26
185,256,256,55
185,256,256,462
185,256,256,331
185,256,256,265
185,256,256,284
185,256,256,316
185,256,256,211
185,256,256,465
185,256,256,98
185,256,256,394
185,256,256,302
185,256,256,119
185,256,256,312
185,256,256,147
185,256,256,450
185,256,256,486
185,256,256,93
185,256,256,287
185,256,256,252
185,256,256,51
185,256,256,342
185,256,256,181
186,256,256,264
186,256,256,328
186,256,256,198
186,256,256,351
186,256,256,359
186,256,256,404
186,256,256,440
186,256,256,249
186,256,256,752
186,256,256,242
186,256,256,387
186,256,256,278
186,256,256,289
186,256,256,83
186,256,256,378
186,256,256,354
186,256,256,75
186,256,256,204
186,256,256,316
186,256,256,47
186,256,256,423
186,256,256,272
186,256,256,718
186,256,256,384
186,256,256,374
186,256,256,269
186,256,256,247
186,256,256,596
186,256,256,190
186,256,256,200
186,256,256,370
186,256,256,356
186,256,256,282
186,256,256,232
187,256,320,616
187,256,320,453
187,256,320,167
187,256,320,598
187,256,320,265
187,256,320,358
187,256,320,115
187,256,320,696
187,256,320,413
187,256,320,574
187,256,320,343
187,256,320,324
187,256,320,220
187,256,320,350
187,256,320,701
187,256,320,449
187,256,320,401
187,256,320,510
187,256,320,247
187,256,320,252
187,256,320,532
187,256,320,186
187,256,320,288
187,256,320,273
187,256,320,734
187,256,320,461
187,256,320,358
187,256,320,281
187,256,320,499
187,256,320,191
187,256,320,423
187,256,320,418
187,256,320,347
187,256,320,238
187,256,320,315
187,256,320,188
187,256,320,512
187,256,320,465
187,256,320,398
187,256,320,498
187,256,320,303
187,256,320,516
187,256,320,425
187,256,320,215
187,256,320,1226
187,256,320,409
187,256,320,382
187,256,320,709
187,256,320,500
187,256,320,522
187,256,320,108
187,256,320,562
187,256,320,537
187,256,320,106
187,256,320,129
187,256,320,361
187,256,320,735
187,256,320,451
187,256,320,175
187,256,320,412
187,256,320,324
187,256,320,533
187,256,320,159
187,256,320,284
187,256,320,226
187,256,320,199
187,256,320,574
187,256,320,72
187,256,320,379
187,256,320,410
187,256,320,444
187,256,320,737
187,256,320,476
187,256,320,765
187,256,320,187
187,256,320,455
187,256,320,482
187,256,320,258
187,256,320,356
187,256,320,390
187,256,320,382
188,520,696,73
188,520,696,595
188,520,696,834
188,520,696,840
188,520,696,926
188,520,696,640
188,520,696,785
188,520,696,583
188,520,696,685
188,520,696,669
188,520,696,578
188,520,696,568
188,520,696,489
188,520,696,587
188,520,696,856
188,520,696,751
188,520,696,562
188,520,696,623
188,520,696,498
188,520,696,623
188,520,696,587
188,520,696,675
188,520,696,334
188,520,696,1247
